filepath,caption
./train/./RAVEN-10000/distribute_four/RAVEN_461_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_8304_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_515_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_1145_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_9704_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_1081_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_4782_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_8222_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9015_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_7715_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_6712_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_5781_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9903_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_5665_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_4014_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_1181_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_1610_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_8804_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_7232_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_2313_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_8805_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_3883_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_8883_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_7131_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_7160_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_8414_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_4530_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_6365_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_3515_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_6830_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_8221_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_1164_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_6242_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_7932_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_1963_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_3885_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_1111_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2712_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_4321_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_9901_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_9875_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_7633_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_3985_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_443_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_4203_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_1785_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_4454_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_4514_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5540_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2252_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_2773_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_4810_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_702_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_2165_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_3032_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_1071_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_903_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_2721_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_195_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_1075_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_4822_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_1083_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_1792_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_3513_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_3750_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_6045_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_1914_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5393_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_5870_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_3325_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_4984_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_9770_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_6143_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_5852_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_432_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_3042_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_1751_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_911_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2461_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5873_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_6124_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9480_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_2344_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_8943_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_5021_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9350_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_1554_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_84_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_6202_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_7373_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_5544_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_4243_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_1765_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_6842_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_9472_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_5200_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_4274_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_1255_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_341_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_472_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_7661_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_8974_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_6231_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_5573_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_7970_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_4801_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_5565_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_4251_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_6351_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_1372_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_1292_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_2312_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_594_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_3562_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_7844_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2335_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_3292_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2553_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_8093_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_770_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_1833_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_9005_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_8812_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_2445_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_7935_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_1303_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_1454_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_3840_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_2274_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_1084_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_7325_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2020_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_90_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_4374_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_5424_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_4245_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_4410_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2342_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_8092_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_6441_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_5721_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_3564_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_1825_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_620_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_8652_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9345_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_2141_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_201_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_9840_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_52_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_13_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_433_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_8671_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_5592_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_3031_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_8850_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_5004_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_9200_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_6322_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_9501_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_5062_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_3233_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_2881_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_4891_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_6395_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5922_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_8594_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_9964_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_3150_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_9362_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_8120_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2564_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_1243_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2731_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_9235_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_9394_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_6060_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_332_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_7230_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_383_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_9794_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_74_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9124_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_3892_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_3144_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_8021_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_5195_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_4440_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_4591_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_7850_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_5624_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_8394_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_561_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_9311_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_4030_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_1861_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_8220_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_1100_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_7893_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_5992_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_1564_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_1512_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9182_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_7555_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_313_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_2811_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_4363_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_8685_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_8345_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_7525_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_8885_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_505_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_6965_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_4613_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_7343_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_1514_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_5733_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_8935_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_8755_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_194_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_8410_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_6491_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_8125_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_9615_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_5881_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_2010_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_1552_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_8432_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_6953_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9094_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_1863_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_3694_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_5501_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_2235_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_8182_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_6875_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_3830_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_1384_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_4871_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_4711_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9741_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_6581_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_5892_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_9941_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_6521_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_3530_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_701_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_5890_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_4541_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_695_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_6260_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_9963_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_885_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_9962_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9305_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2080_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_3210_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_335_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_211_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_4012_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_3053_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_1732_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_2561_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_9784_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_8490_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_4951_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_6074_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_4931_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_9174_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_1130_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_7490_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_4890_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2603_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_3493_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_7543_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_573_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_8325_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_6975_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_3621_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_1420_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2723_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_3444_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_135_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_8904_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_5723_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_9021_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_1543_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_5921_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_5704_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_9564_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9173_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_1701_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_5430_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_4625_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_6731_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_1052_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_2213_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_9291_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_7422_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_5094_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5340_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_7030_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_4804_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_3434_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_6574_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2385_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_7181_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_7355_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_9675_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_6951_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9025_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_9353_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_1804_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_7711_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_4924_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_7761_train.png,H
